matrix size,matrix multiplication time,matrix multiplication time using a transpose matrix
965,0.0147164,0.00897466
966,0.0113954,0.00886185
967,0.0103112,0.014009
968,0.0106574,0.00999312
969,0.0104505,0.0109976
970,0.010456,0.00892743
971,0.0141352,0.00898384
972,0.0109673,0.00873907
973,0.0120778,0.00856158
974,0.0102471,0.0085672
975,0.0103393,0.00860066
976,0.0114001,0.00914596
977,0.0108896,0.00869532
978,0.0102021,0.0086006
979,0.0133536,0.00940423
980,0.0107396,0.00850707
981,0.00964415,0.00900017
982,0.0111404,0.0131358
983,0.010977,0.00900943
984,0.0113284,0.00893073
985,0.0103429,0.00868907
986,0.0147934,0.0089924
987,0.0107121,0.00925106
988,0.0105324,0.00981764
989,0.0117168,0.00948183
990,0.0119836,0.00887904
991,0.011006,0.00882561
992,0.0109382,0.00894134
993,0.0105172,0.0135291
994,0.0106805,0.00912723
995,0.0103977,0.0143862
996,0.0110206,0.00915212
997,0.0109812,0.00914908
998,0.0104996,0.00890483
999,0.0109117,0.00884457
1000,0.0163908,0.00931028
