matrix size,matrix multiplication time,matrix multiplication time using a transpose matrix
105,0.000388,0.000379
106,0.000384,0.000382
107,0.000394,0.000391
108,0.000405,0.000384
109,0.000408,0.000393
110,0.000402,0.000416
111,0.000417,0.000409
112,0.000424,0.000409
113,0.000422,0.000418
114,0.000421,0.00044
115,0.000432,0.000434
116,0.000451,0.000437
117,0.00045,0.000446
118,0.000461,0.000455
119,0.000477,0.000456
120,0.000464,0.000479
121,0.00048,0.000485
122,0.000489,0.000481
123,0.000502,0.000491
124,0.000494,0.0005
125,0.000528,0.00051
126,0.000517,0.00052
127,0.000523,0.000532
128,0.000572,0.000528
129,0.000542,0.000536
130,0.00055,0.000543
131,0.000554,0.000548
132,0.000559,0.000568
133,0.000567,0.000568
134,0.000574,0.000575
135,0.000592,0.000592
136,0.000594,0.00061
137,0.000606,0.000628
138,0.000624,0.000617
139,0.00064,0.000614
140,0.000629,0.000623
141,0.00064,0.000627
142,0.000641,0.000649
143,0.000654,0.000662
144,0.000666,0.000669
145,0.000676,0.000671
146,0.000714,0.000674
147,0.000678,0.00068
148,0.0007,0.000696
149,0.00071,0.000719
150,0.000716,0.000732
151,0.000727,0.000721
152,0.000732,0.000729
153,0.00076,0.000738
154,0.00078,0.000791
155,0.000776,0.000761
156,0.000763,0.000768
157,0.000775,0.000774
158,0.000795,0.000792
159,0.000797,0.000799
160,0.000802,0.000805
161,0.000826,0.000814
162,0.000824,0.000828
163,0.000851,0.000838
164,0.000844,0.000853
165,0.000861,0.00085
166,0.000866,0.000866
167,0.000883,0.000868
168,0.000891,0.000889
169,0.000889,0.000889
170,0.000897,0.000925
171,0.000931,0.00091
172,0.000918,0.000921
173,0.000929,0.000943
174,0.000937,0.00094
175,0.000958,0.000949
176,0.000957,0.000959
177,0.000986,0.000969
178,0.000979,0.000977
179,0.000991,0.00099
180,0.001,0.001002
181,0.001012,0.001012
182,0.001025,0.001024
183,0.00104,0.001037
184,0.00105,0.001057
185,0.00107,0.00107
186,0.00108,0.001079
187,0.001089,0.001087
188,0.001097,0.001108
189,0.001131,0.001108
190,0.001117,0.00112
191,0.001129,0.00113
192,0.001159,0.001144
193,0.001177,0.001156
194,0.001167,0.001169
195,0.001176,0.001178
196,0.001187,0.001189
197,0.001203,0.001201
198,0.001213,0.001218
199,0.001222,0.001225
200,0.001237,0.001238
201,0.001258,0.00125
202,0.001261,0.001262
203,0.001271,0.001274
204,0.001284,0.001287
205,0.001299,0.001297
206,0.001305,0.001313
207,0.001319,0.001334
208,0.00133,0.001334
209,0.001357,0.001345
210,0.001372,0.00136
211,0.001401,0.001368
212,0.001382,0.001385
213,0.0014,0.001394
214,0.001408,0.001408
215,0.001426,0.001422
216,0.001432,0.001436
217,0.00147,0.001446
218,0.001461,0.001458
219,0.001472,0.001473
220,0.001512,0.001487
221,0.001506,0.001501
222,0.001512,0.001509
223,0.001529,0.00154
224,0.001539,0.00154
225,0.001556,0.001549
226,0.001568,0.00157
227,0.001581,0.001576
228,0.001617,0.001592
229,0.001607,0.001605
230,0.001622,0.00162
231,0.001641,0.001631
232,0.00165,0.001648
233,0.001687,0.001658
234,0.001695,0.00167
235,0.001692,0.001688
236,0.001733,0.001702
237,0.001728,0.001713
238,0.001733,0.001727
239,0.001849,0.001815
240,0.001776,0.001811
241,0.001798,0.001768
242,0.001793,0.001781
243,0.001874,0.001796
244,0.001847,0.001815
245,0.001991,0.001829
246,0.001913,0.001913
247,0.001923,0.001863
248,0.001924,0.001933
249,0.001897,0.001939
250,0.001957,0.002031
251,0.002017,0.002015
252,0.002027,0.002134
253,0.001984,0.001923
254,0.001998,0.001932
255,0.002127,0.002139
256,0.002064,0.001961
257,0.002254,0.002264
258,0.002041,0.002021
259,0.002195,0.002106
260,0.002159,0.00211
261,0.002199,0.002038
262,0.002375,0.002157
263,0.002108,0.002155
264,0.002198,0.00217
265,0.002222,0.002214
266,0.002313,0.002206
267,0.002408,0.002304
268,0.002497,0.002206
269,0.002303,0.002252
270,0.002499,0.002238
271,0.002434,0.002297
272,0.002367,0.002285
273,0.002472,0.002355
274,0.002524,0.002349
275,0.002285,0.002354
276,0.002509,0.002275
277,0.00243,0.002396
278,0.002406,0.002305
279,0.002529,0.002416
280,0.00257,0.002482
281,0.00242,0.002447
282,0.002605,0.002537
283,0.002564,0.002586
284,0.002467,0.002506
285,0.002566,0.002611
286,0.002559,0.00256
287,0.002714,0.002495
288,0.002595,0.002614
289,0.002749,0.00261
290,0.002629,0.002609
291,0.002541,0.002521
292,0.002711,0.002547
293,0.002694,0.002653
294,0.002711,0.002778
295,0.002935,0.002841
296,0.002735,0.002884
297,0.002828,0.002859
298,0.002861,0.002765
299,0.003067,0.002718
300,0.003053,0.002866
301,0.002939,0.002759
302,0.002872,0.002875
303,0.002875,0.002743
304,0.003168,0.002816
305,0.003137,0.002883
306,0.002927,0.002817
307,0.002825,0.003002
308,0.002916,0.002917
309,0.002866,0.002986
310,0.002904,0.003015
311,0.002916,0.003145
312,0.003274,0.002975
313,0.003083,0.003019
314,0.003,0.003009
315,0.003121,0.00322
316,0.003256,0.003166
317,0.003165,0.003119
318,0.003402,0.003014
319,0.003371,0.003173
320,0.003137,0.003154
321,0.00341,0.00317
322,0.003221,0.00325
323,0.003234,0.003125
324,0.003251,0.003234
325,0.003527,0.003284
326,0.003155,0.003131
327,0.003419,0.00316
328,0.003208,0.00328
329,0.00322,0.003188
330,0.003224,0.003286
331,0.003438,0.003479
332,0.003365,0.00324
333,0.003624,0.003265
334,0.003461,0.003289
335,0.003492,0.003452
336,0.003429,0.00336
337,0.003474,0.003767
338,0.003551,0.003459
339,0.003493,0.003399
340,0.003479,0.003427
341,0.003479,0.003478
342,0.003698,0.003462
343,0.003665,0.003512
344,0.003765,0.00348
345,0.003535,0.003496
346,0.003554,0.003685
347,0.003624,0.003595
348,0.003584,0.003584
349,0.003685,0.003586
350,0.003618,0.003594
351,0.003664,0.003711
352,0.003662,0.003722
353,0.003688,0.003659
354,0.003715,0.003682
355,0.00372,0.003893
356,0.003792,0.003723
357,0.003763,0.003765
358,0.003787,0.003761
359,0.003808,0.003795
360,0.003845,0.003878
361,0.004367,0.00387
362,0.003916,0.003905
363,0.003957,0.003925
364,0.003983,0.003908
365,0.003992,0.003907
366,0.004009,0.003924
367,0.004072,0.003946
368,0.004296,0.003978
369,0.004059,0.004064
370,0.004035,0.004034
371,0.004056,0.004047
372,0.004076,0.004296
373,0.004361,0.004146
374,0.004129,0.004093
375,0.004141,0.004108
376,0.004185,0.00413
377,0.004441,0.004163
378,0.004221,0.00422
379,0.004237,0.004209
380,0.004251,0.004236
381,0.004281,0.00424
382,0.00429,0.004265
383,0.004613,0.004282
384,0.004351,0.004306
385,0.004546,0.004334
386,0.004437,0.004485
387,0.004474,0.004374
388,0.004502,0.004449
389,0.004567,0.004426
390,0.004566,0.004491
391,0.004604,0.004482
392,0.004615,0.004613
393,0.004695,0.004712
394,0.004849,0.004572
395,0.004801,0.00468
396,0.005039,0.004729
397,0.004872,0.004654
398,0.004802,0.00467
399,0.004855,0.00468
400,0.004785,0.004729
401,0.004832,0.004706
402,0.004845,0.004735
403,0.004881,0.004776
404,0.004809,0.004792
405,0.004914,0.004834
406,0.004918,0.00483
407,0.004946,0.004847
408,0.005007,0.004878
409,0.004987,0.004905
410,0.005024,0.004925
411,0.005064,0.004945
412,0.005052,0.004944
413,0.005059,0.004958
414,0.005085,0.004989
415,0.005115,0.005031
416,0.005154,0.005051
417,0.005161,0.005085
418,0.005199,0.005099
419,0.005196,0.005106
420,0.005446,0.005545
421,0.005482,0.005418
422,0.005507,0.005404
423,0.005293,0.005206
424,0.005317,0.005433
425,0.005665,0.005377
426,0.005915,0.005603
427,0.005468,0.005302
428,0.005422,0.005337
429,0.00546,0.005437
430,0.005738,0.005531
431,0.005742,0.005655
432,0.00595,0.005544
433,0.005743,0.005744
434,0.005702,0.005782
435,0.005943,0.005547
436,0.005885,0.005669
437,0.005794,0.005801
438,0.005665,0.005761
439,0.005738,0.005764
440,0.005946,0.005629
441,0.00589,0.005905
442,0.00602,0.006047
443,0.005803,0.005889
444,0.006048,0.005772
445,0.006083,0.005825
446,0.006338,0.006089
447,0.006072,0.005931
448,0.006143,0.005876
449,0.005917,0.006158
450,0.005956,0.00614
451,0.006391,0.005927
452,0.006126,0.005981
453,0.00619,0.006205
454,0.006544,0.006119
455,0.006366,0.006188
456,0.006157,0.006403
457,0.006403,0.006108
458,0.006205,0.006562
459,0.00631,0.006388
460,0.006685,0.006415
461,0.006383,0.006416
462,0.006367,0.006488
463,0.006455,0.006223
464,0.006333,0.006424
465,0.006534,0.006285
466,0.006363,0.006302
467,0.00639,0.006538
468,0.006723,0.006429
469,0.006481,0.006392
470,0.006559,0.006422
471,0.006557,0.006476
472,0.006977,0.006823
473,0.007143,0.006535
474,0.006607,0.006506
475,0.006627,0.006584
476,0.006663,0.006574
477,0.006673,0.006629
478,0.006719,0.006661
479,0.00669,0.006687
480,0.006776,0.006727
481,0.006807,0.006774
482,0.006809,0.006782
483,0.006809,0.006756
484,0.006806,0.00679
485,0.006867,0.006815
486,0.006862,0.006843
487,0.006886,0.006934
488,0.006961,0.006956
489,0.007,0.006976
490,0.007154,0.007021
491,0.007049,0.007029
492,0.007075,0.007054
493,0.007107,0.007082
494,0.007115,0.007077
495,0.007113,0.007093
496,0.007137,0.00712
497,0.007209,0.007157
498,0.007262,0.007232
499,0.007294,0.007213
500,0.007396,0.007306
501,0.007598,0.007406
502,0.007572,0.007335
503,0.007564,0.007363
504,0.007576,0.007481
505,0.007601,0.007423
506,0.00764,0.007475
507,0.00766,0.007434
508,0.007647,0.007607
509,0.007718,0.007631
510,0.007837,0.007592
511,0.007725,0.007553
512,0.007912,0.007802
513,0.007985,0.007773
514,0.008154,0.007901
515,0.007956,0.007752
516,0.007904,0.007823
517,0.007846,0.00797
518,0.008003,0.007877
519,0.007884,0.007847
520,0.008979,0.008042
521,0.008677,0.00801
522,0.008117,0.008018
523,0.008138,0.008025
524,0.008121,0.008096
525,0.008011,0.008021
526,0.008097,0.008092
527,0.008151,0.008189
528,0.00823,0.00818
529,0.008286,0.008195
530,0.008348,0.008348
531,0.008908,0.008201
532,0.008338,0.008326
533,0.008367,0.008312
534,0.008402,0.008313
535,0.008401,0.008361
536,0.008425,0.008322
537,0.008672,0.008357
538,0.008452,0.008385
539,0.008485,0.008435
540,0.00931,0.008446
541,0.008641,0.008475
542,0.008809,0.008528
543,0.008679,0.008711
544,0.008739,0.008577
545,0.008754,0.008609
546,0.008828,0.008728
547,0.00892,0.008661
548,0.008807,0.008701
549,0.008973,0.009056
550,0.009352,0.009129
551,0.0094,0.009149
552,0.009784,0.009168
553,0.009507,0.009225
554,0.009622,0.009274
555,0.009611,0.009286
556,0.009449,0.009173
557,0.009345,0.009507
558,0.009711,0.009299
559,0.009518,0.010041
560,0.009411,0.009766
561,0.009486,0.009211
562,0.009449,0.00962
563,0.010353,0.010091
564,0.010016,0.009661
565,0.009776,0.009524
566,0.009703,0.009442
567,0.010009,0.009989
568,0.010779,0.010123
569,0.010184,0.010074
570,0.009669,0.00964
571,0.010773,0.009835
572,0.010242,0.009966
573,0.010535,0.010412
574,0.010114,0.010211
575,0.010089,0.009806
576,0.009971,0.009839
577,0.010319,0.010033
578,0.010619,0.009883
579,0.010607,0.009917
580,0.010286,0.009843
581,0.010058,0.010319
582,0.010018,0.010456
583,0.01047,0.010261
584,0.01097,0.01028
585,0.011055,0.010796
586,0.010682,0.010853
587,0.010782,0.010613
588,0.011426,0.010792
589,0.011516,0.010937
590,0.0111,0.011296
591,0.010868,0.010957
592,0.011108,0.010888
593,0.010963,0.010599
594,0.011359,0.010629
595,0.011694,0.01065
596,0.012213,0.011263
597,0.010763,0.01079
598,0.011804,0.010723
599,0.012082,0.011877
600,0.011013,0.010959
601,0.011223,0.011225
602,0.010703,0.010844
603,0.010983,0.010792
604,0.011436,0.010959
605,0.011604,0.010949
606,0.01124,0.0107
607,0.011395,0.010772
608,0.010925,0.010788
609,0.010942,0.010765
610,0.010973,0.010758
611,0.011188,0.011124
612,0.011202,0.010951
613,0.01135,0.011166
614,0.011212,0.01102
615,0.011201,0.010987
616,0.011212,0.010961
617,0.011238,0.011006
618,0.011192,0.011035
619,0.01124,0.011071
620,0.011517,0.011708
621,0.012367,0.011456
622,0.01148,0.011723
623,0.012326,0.011933
624,0.01186,0.011416
625,0.011662,0.011417
626,0.011675,0.011462
627,0.012179,0.012778
628,0.011975,0.011482
629,0.012178,0.011576
630,0.011856,0.011543
631,0.012141,0.011677
632,0.011813,0.011487
633,0.011855,0.01167
634,0.012746,0.011572
635,0.011831,0.011946
636,0.012469,0.012305
637,0.012283,0.011709
638,0.012422,0.011763
639,0.012494,0.012279
640,0.012015,0.011767
641,0.01222,0.011821
642,0.012057,0.011865
643,0.012283,0.012399
644,0.012792,0.012439
645,0.013849,0.012646
646,0.01284,0.012119
647,0.012543,0.012291
648,0.012325,0.012063
649,0.012348,0.012112
650,0.012369,0.01214
651,0.012393,0.012172
652,0.012414,0.012228
653,0.012446,0.01225
654,0.012497,0.012289
655,0.012577,0.012324
656,0.013649,0.012467
657,0.012828,0.01239
658,0.012759,0.012429
659,0.013106,0.012456
660,0.012731,0.012501
661,0.012743,0.012593
662,0.013032,0.012624
663,0.012855,0.012622
664,0.012921,0.012665
665,0.012992,0.012689
666,0.012965,0.012729
667,0.013014,0.012785
668,0.01304,0.012833
669,0.013964,0.012926
670,0.013912,0.012903
671,0.013183,0.012931
672,0.014372,0.012982
673,0.013236,0.012985
674,0.013255,0.013019
675,0.013275,0.013062
676,0.013343,0.013209
677,0.013352,0.013153
678,0.013595,0.013264
679,0.013748,0.013764
680,0.014408,0.013513
681,0.01461,0.013561
682,0.013768,0.013339
683,0.01455,0.013965
684,0.014727,0.01366
685,0.014321,0.013587
686,0.01401,0.013595
687,0.013883,0.013611
688,0.014566,0.013635
689,0.01391,0.013909
690,0.014072,0.014084
691,0.014168,0.013912
692,0.015385,0.014094
693,0.014791,0.014039
694,0.01549,0.014266
695,0.014407,0.014379
696,0.014723,0.014338
697,0.015037,0.014063
698,0.014697,0.014692
699,0.014748,0.014585
700,0.015279,0.01421
701,0.014636,0.014378
702,0.014603,0.014383
703,0.014579,0.014702
704,0.014583,0.014375
705,0.015667,0.014304
706,0.015516,0.015529
707,0.014974,0.014623
708,0.015665,0.014606
709,0.014982,0.014623
710,0.014844,0.014572
711,0.016044,0.015449
712,0.015605,0.014779
713,0.015906,0.015867
714,0.015771,0.01496
715,0.015991,0.014791
716,0.015122,0.014898
717,0.016759,0.015743
718,0.015508,0.015067
719,0.015329,0.015243
720,0.01697,0.016787
721,0.016011,0.016476
722,0.015823,0.015395
723,0.016171,0.015152
724,0.015423,0.015174
725,0.015352,0.015093
726,0.015395,0.015172
727,0.015454,0.01517
728,0.015498,0.015237
729,0.015614,0.015251
730,0.015692,0.015338
731,0.015846,0.015658
732,0.015938,0.015596
733,0.015797,0.015559
734,0.015817,0.015638
735,0.01588,0.015539
736,0.015869,0.015595
737,0.015911,0.015735
738,0.015983,0.015692
739,0.016107,0.016055
740,0.016165,0.01572
741,0.016045,0.015705
742,0.016061,0.015779
743,0.016133,0.015931
744,0.016317,0.016102
745,0.016326,0.01613
746,0.01632,0.016027
747,0.016429,0.016127
748,0.016462,0.016236
749,0.01648,0.016422
750,0.016668,0.016413
751,0.016637,0.016317
752,0.016557,0.0163
753,0.01656,0.016293
754,0.016632,0.016357
755,0.016866,0.016356
756,0.016715,0.016444
757,0.017032,0.016903
758,0.01697,0.016684
759,0.017088,0.016757
760,0.016998,0.016644
761,0.017024,0.01665
762,0.017015,0.016922
763,0.017071,0.016818
764,0.017186,0.016791
765,0.017544,0.017055
766,0.017395,0.017036
767,0.017186,0.017023
768,0.017244,0.016982
769,0.017428,0.017093
770,0.017402,0.01701
771,0.017637,0.017261
772,0.018399,0.017702
773,0.017978,0.018288
774,0.017763,0.018179
775,0.018895,0.018817
776,0.019864,0.018212
777,0.018695,0.01824
778,0.018113,0.017976
779,0.019036,0.018163
780,0.018798,0.018371
781,0.018147,0.018162
782,0.018163,0.01851
783,0.018214,0.018336
784,0.018811,0.018365
785,0.018514,0.018479
786,0.018556,0.018402
787,0.019624,0.019128
788,0.019821,0.018676
789,0.018725,0.018179
790,0.018611,0.018585
791,0.018926,0.018801
792,0.018778,0.018724
793,0.020131,0.020564
794,0.019739,0.018712
795,0.019682,0.019155
796,0.019246,0.018743
797,0.018765,0.019141
798,0.018926,0.018872
799,0.019203,0.019164
800,0.018999,0.019217
801,0.019562,0.01972
802,0.019969,0.019472
803,0.019392,0.019376
804,0.02065,0.019577
805,0.019433,0.019408
806,0.019417,0.01936
807,0.01923,0.019294
808,0.01943,0.019424
809,0.019478,0.019547
810,0.019734,0.019736
811,0.020049,0.019825
812,0.020812,0.019563
813,0.019485,0.019792
814,0.019617,0.019574
815,0.021477,0.020148
816,0.020807,0.01989
817,0.022538,0.020223
818,0.020217,0.020055
819,0.020221,0.021113
820,0.020151,0.02075
821,0.020361,0.020191
822,0.021083,0.020142
823,0.020168,0.020679
824,0.020907,0.022542
825,0.021214,0.020785
826,0.02056,0.020503
827,0.020806,0.020448
828,0.021224,0.020367
829,0.020584,0.020569
830,0.021148,0.020436
831,0.02035,0.020221
832,0.020556,0.020569
833,0.020913,0.020847
834,0.021361,0.020949
835,0.020768,0.020847
836,0.021443,0.02126
837,0.021086,0.021028
838,0.021082,0.020923
839,0.020846,0.020876
840,0.021244,0.02097
841,0.020984,0.020867
842,0.020995,0.021168
843,0.023004,0.021258
844,0.021266,0.021137
845,0.02308,0.021135
846,0.022795,0.02209
847,0.021874,0.022318
848,0.022734,0.021672
849,0.023023,0.022302
850,0.022245,0.02138
851,0.022774,0.022093
852,0.023388,0.021714
853,0.021863,0.022381
854,0.02199,0.023177
855,0.02246,0.022312
856,0.022922,0.022078
857,0.024234,0.022071
858,0.022538,0.022806
859,0.023004,0.024093
860,0.023751,0.022344
861,0.022296,0.02291
862,0.022543,0.02273
863,0.024543,0.022255
864,0.022695,0.022377
865,0.022365,0.022237
866,0.022589,0.022247
867,0.02498,0.022549
868,0.022558,0.0226
869,0.02233,0.022391
870,0.022369,0.02225
871,0.022841,0.022851
872,0.023265,0.023476
873,0.023685,0.024149
874,0.022663,0.022613
875,0.02253,0.022416
876,0.022473,0.022499
877,0.022645,0.022519
878,0.025025,0.023952
879,0.024069,0.024197
880,0.024735,0.024188
881,0.024255,0.024668
882,0.024498,0.02422
883,0.024628,0.02466
884,0.025956,0.024705
885,0.024477,0.024247
886,0.023705,0.02332
887,0.024043,0.023581
888,0.025235,0.023713
889,0.024441,0.024205
890,0.026004,0.024435
891,0.025091,0.023885
892,0.024861,0.024166
893,0.025016,0.025141
894,0.024422,0.024002
895,0.024225,0.024017
896,0.025483,0.02363
897,0.023763,0.023393
898,0.023913,0.024019
899,0.023894,0.023603
900,0.023826,0.023653
901,0.024543,0.024714
902,0.024679,0.025322
903,0.025257,0.025258
904,0.026727,0.025622
905,0.024614,0.024391
906,0.025716,0.026286
907,0.025845,0.026162
908,0.02465,0.024279
909,0.024231,0.023948
910,0.02446,0.026318
911,0.026164,0.026352
912,0.024877,0.025814
913,0.024864,0.024755
914,0.024684,0.024452
915,0.024633,0.024373
916,0.024481,0.024052
917,0.024839,0.024589
918,0.024737,0.024547
919,0.025071,0.024557
920,0.024863,0.024655
921,0.024799,0.024852
922,0.024889,0.024721
923,0.025152,0.025031
924,0.025278,0.024995
925,0.025077,0.024886
926,0.025205,0.025149
927,0.025227,0.025042
928,0.025186,0.025006
929,0.025143,0.02503
930,0.025805,0.025712
931,0.025331,0.025268
932,0.026214,0.025248
933,0.02548,0.025564
934,0.025666,0.025318
935,0.025623,0.025321
936,0.025627,0.025353
937,0.027226,0.026371
938,0.026589,0.026492
939,0.026294,0.02599
940,0.026804,0.026045
941,0.026505,0.028453
942,0.028292,0.028412
943,0.026944,0.027959
944,0.027034,0.02703
945,0.027764,0.027333
946,0.027088,0.02792
947,0.02695,0.027894
948,0.026838,0.027065
949,0.027181,0.02766
950,0.028591,0.028058
951,0.027678,0.02789
952,0.027942,0.027323
953,0.028787,0.029244
954,0.028144,0.027821
955,0.0286,0.027783
956,0.028888,0.027231
957,0.029097,0.028071
958,0.028633,0.02743
959,0.027727,0.029595
960,0.029942,0.028733
961,0.028945,0.028953
962,0.028027,0.02792
963,0.028143,0.028131
964,0.029496,0.027428
965,0.028013,0.029405
966,0.029442,0.027877
967,0.02778,0.027249
968,0.030284,0.028338
969,0.028364,0.027958
970,0.027736,0.027537
971,0.028163,0.027959
972,0.027804,0.028071
973,0.028007,0.027773
974,0.0281,0.027693
975,0.027953,0.027647
976,0.028514,0.028792
977,0.030599,0.029254
978,0.030251,0.02921
979,0.02913,0.028457
980,0.029333,0.029337
981,0.029304,0.029002
982,0.030303,0.029498
983,0.030189,0.029185
984,0.030357,0.029535
985,0.030638,0.028701
986,0.030926,0.030629
987,0.031399,0.02976
988,0.031205,0.030556
989,0.030795,0.029799
990,0.030686,0.030345
991,0.031192,0.031741
992,0.029709,0.029205
993,0.030121,0.029554
994,0.029787,0.030887
995,0.030763,0.030541
996,0.031073,0.030254
997,0.030538,0.030108
998,0.02968,0.029179
999,0.029611,0.029076
1000,0.029387,0.029053
