matrix size,matrix multiplication time,matrix multiplication time using a transpose matrix
439,0.0040058,0.0020331
440,0.0039665,0.0019992
441,0.0042568,0.0029956
442,0.0040052,0.0039996
443,0.0029928,0.0030249
444,0.0039988,0.0040705
445,0.0039995,0.0032492
446,0.0035796,0.0031214
447,0.0041127,0.0031566
448,0.0041683,0.0049231
449,0.0071027,0.0050547
450,0.0035436,0.0028603
451,0.0031119,0.0030395
452,0.0040863,0.0041919
453,0.0035905,0.0039642
454,0.0050322,0.00358
455,0.0045738,0.0037597
456,0.0036491,0.0050522
457,0.0040777,0.0039998
458,0.0041652,0.0029993
459,0.0050032,0.0040265
460,0.004068,0.0032879
461,0.0039917,0.0030388
462,0.0045416,0.0029989
463,0.0042576,0.0039658
464,0.0041335,0.003542
465,0.006001,0.0042099
466,0.0046059,0.0033157
467,0.0035098,0.0030011
468,0.004755,0.0029988
469,0.0053238,0.0035067
470,0.0080799,0.0019995
471,0.004311,0.0029991
472,0.0030611,0.0030003
473,0.0069971,0.0040291
474,0.0061325,0.0029765
475,0.0041197,0.0039643
476,0.0040439,0.0029998
477,0.005651,0.0025035
478,0.0039996,0.0042191
479,0.0047296,0.0025097
480,0.0040975,0.003003
481,0.0050491,0.0029985
482,0.0050138,0.003222
483,0.0050007,0.0025098
484,0.0060335,0.0039963
485,0.0045369,0.0029999
486,0.0039981,0.0028542
487,0.0050235,0.0020517
488,0.0040632,0.002999
489,0.0051007,0.0030379
490,0.0075324,0.0044315
491,0.0042031,0.0050023
492,0.0040067,0.0041386
493,0.003578,0.0040908
494,0.0067108,0.0050077
495,0.0055422,0.0030391
496,0.005281,0.0039972
497,0.0040066,0.0035056
498,0.004982,0.0030165
499,0.0060499,0.0039986
500,0.0078843,0.0035551
501,0.0056556,0.0029995
502,0.0039982,0.0049653
503,0.0040215,0.0041319
504,0.0048345,0.0040073
505,0.0056375,0.0035102
506,0.0050565,0.0035031
507,0.0050158,0.00251
508,0.0055677,0.0045491
509,0.0048697,0.0030055
510,0.0060059,0.0030788
511,0.0065033,0.0040394
512,0.0050797,0.004026
513,0.005012,0.0030034
514,0.0050916,0.0039983
515,0.0059997,0.0040133
516,0.0058105,0.0040007
517,0.0070046,0.0030438
518,0.0075509,0.005597
519,0.0065117,0.0040002
520,0.0060269,0.0039984
521,0.0050347,0.0050747
522,0.0052772,0.003966
523,0.0049978,0.0034508
524,0.0055105,0.0075747
525,0.0072687,0.0040001
526,0.0050007,0.0040731
527,0.0060973,0.0039974
528,0.0065411,0.0050817
529,0.0066976,0.0040151
530,0.0050936,0.0039996
531,0.004998,0.0030108
532,0.007202,0.0039981
533,0.005943,0.004099
534,0.0065357,0.0035039
535,0.008491,0.0039987
536,0.0065092,0.0036003
537,0.0056158,0.0045069
538,0.0071467,0.004198
539,0.0055415,0.0035057
540,0.008944,0.0050627
541,0.0066149,0.0045114
542,0.0059971,0.0040146
543,0.0070256,0.0040065
544,0.0060012,0.0040745
545,0.0056373,0.0051158
546,0.0060136,0.0050071
547,0.005517,0.0060473
548,0.0071039,0.0046792
549,0.0070565,0.0050041
550,0.0067289,0.0040015
551,0.0095552,0.0049989
552,0.0055389,0.0036525
553,0.0080364,0.0039963
554,0.006614,0.0045091
555,0.0056727,0.0035109
556,0.0060039,0.0035515
557,0.0060305,0.0055047
558,0.007211,0.0059137
559,0.0057278,0.0065275
560,0.0070325,0.0065126
561,0.0110497,0.0056463
562,0.0070246,0.0065109
563,0.0086623,0.0060036
564,0.0088267,0.0039998
565,0.0065134,0.0050009
566,0.0060212,0.0045147
567,0.0107607,0.0070262
568,0.0098237,0.0039839
569,0.0080045,0.0061665
570,0.0080121,0.0085174
571,0.0074089,0.004998
572,0.0093242,0.0049663
573,0.0049986,0.0035269
574,0.0065082,0.0039982
575,0.0090499,0.0050174
576,0.0080218,0.0095248
577,0.0081191,0.0052302
578,0.0080252,0.0050007
579,0.0064997,0.0100217
580,0.007206,0.0055064
581,0.0067272,0.0039998
582,0.0083709,0.0054849
583,0.0055095,0.0050011
584,0.0070422,0.0069773
585,0.0103113,0.0065138
586,0.0067285,0.0065326
587,0.0071233,0.0054654
588,0.0075085,0.0055039
589,0.0070215,0.0049995
590,0.008156,0.005004
591,0.0075331,0.005
592,0.0084589,0.007026
593,0.0066553,0.0056874
594,0.0070181,0.0050961
595,0.0079681,0.004989
596,0.0070214,0.003999
597,0.0075561,0.005508
598,0.0065886,0.0070619
599,0.0070126,0.0069995
600,0.0078657,0.0040068
601,0.0080159,0.0071168
602,0.0070232,0.0051784
603,0.0059989,0.0044997
604,0.0060801,0.0049988
605,0.0083162,0.0050264
606,0.0075257,0.0072175
607,0.0073135,0.0070219
608,0.0080264,0.0045018
609,0.0076454,0.0039981
610,0.0075017,0.0045017
611,0.0088099,0.0050167
612,0.0075137,0.007523
613,0.0069977,0.0074373
614,0.0095185,0.0049947
615,0.0070007,0.0061251
616,0.0068364,0.00513
617,0.0085526,0.008545
618,0.009028,0.0052149
619,0.0090358,0.0059947
620,0.0070309,0.0050105
621,0.0092278,0.0055756
622,0.0080146,0.0069944
623,0.0086059,0.0050395
624,0.0109049,0.005113
625,0.0106127,0.0060054
626,0.0150043,0.0080433
627,0.0123754,0.0056743
628,0.019039,0.0110382
629,0.0130307,0.0080312
630,0.010039,0.0080299
631,0.008856,0.0080015
632,0.0070533,0.006507
633,0.0087489,0.0049995
634,0.0071086,0.0065124
635,0.0081487,0.008107
636,0.0090208,0.0061008
637,0.008531,0.0068288
638,0.0059988,0.0100249
639,0.0096146,0.0060883
640,0.0090147,0.007007
641,0.0100238,0.0075108
642,0.0078905,0.0070731
643,0.0066259,0.0070327
644,0.0090523,0.0083617
645,0.0098299,0.0060024
646,0.0085206,0.0070954
647,0.0101329,0.0070041
648,0.0091658,0.0070297
