matrix size,matrix multiplication time,matrix multiplication time using a transpose matrix
83,0.000319,0.000304
84,0.000309,0.000314
85,0.000316,0.000316
86,0.000334,0.000348
87,0.000332,0.000348
88,0.000337,0.000361
89,0.00036,0.000361
90,0.000352,0.000355
91,0.000358,0.000349
92,0.000349,0.00035
93,0.000354,0.000353
94,0.000361,0.000361
95,0.000376,0.000444
96,0.000381,0.000375
97,0.000384,0.000375
98,0.000376,0.000373
99,0.000378,0.000379
100,0.000385,0.000401
101,0.000394,0.000394
102,0.0004,0.000539
103,0.0004,0.000391
104,0.000399,0.000397
105,0.000407,0.000406
106,0.000414,0.000414
107,0.000421,0.000421
108,0.000427,0.000428
109,0.000439,0.000433
110,0.000452,0.000442
111,0.000428,0.00043
112,0.00044,0.000541
113,0.000451,0.000447
114,0.000455,0.000481
115,0.000458,0.000465
116,0.00049,0.000458
117,0.000465,0.000471
118,0.000479,0.000497
119,0.000495,0.000479
120,0.000486,0.000491
121,0.00049,0.00049
122,0.000493,0.0005
123,0.000502,0.000505
124,0.000535,0.00052
125,0.000513,0.000506
126,0.000518,0.00052
127,0.00053,0.000556
128,0.000521,0.000524
129,0.00054,0.000538
130,0.000555,0.000568
131,0.000561,0.000555
132,0.000561,0.000566
133,0.000564,0.000563
134,0.00058,0.000571
135,0.000589,0.000592
136,0.000586,0.000589
137,0.000596,0.000597
138,0.000605,0.000604
139,0.000629,0.000616
140,0.000632,0.000658
141,0.000639,0.000641
142,0.000656,0.000636
143,0.000655,0.000654
144,0.000688,0.00066
145,0.000669,0.000667
146,0.000693,0.000683
147,0.000692,0.00069
148,0.000705,0.000746
149,0.000728,0.000705
150,0.000713,0.000742
151,0.000752,0.000717
152,0.000752,0.000734
153,0.000747,0.000736
154,0.000769,0.00076
155,0.000756,0.000763
156,0.000769,0.000775
157,0.000788,0.000775
158,0.000783,0.000788
159,0.000787,0.000791
160,0.000801,0.0008
161,0.000815,0.000814
162,0.000817,0.00082
163,0.00083,0.000829
164,0.000837,0.00084
165,0.000849,0.000849
166,0.000856,0.000862
167,0.000871,0.000873
168,0.000877,0.000883
169,0.000902,0.00089
170,0.0009,0.000899
171,0.000909,0.000908
172,0.000929,0.00098
173,0.000936,0.000928
174,0.000935,0.000942
175,0.000947,0.000948
176,0.000956,0.00096
177,0.00097,0.000967
178,0.000979,0.000979
179,0.000993,0.000993
180,0.001001,0.001003
181,0.001011,0.001011
182,0.001022,0.001049
183,0.001036,0.001036
184,0.001077,0.001059
185,0.001069,0.001068
186,0.001077,0.00108
187,0.001088,0.001093
188,0.001099,0.001103
189,0.001109,0.001109
190,0.00112,0.001122
191,0.00113,0.001197
192,0.001143,0.001145
193,0.001183,0.001156
194,0.001166,0.001167
195,0.001176,0.001179
196,0.001189,0.001192
197,0.001236,0.001203
198,0.001243,0.001218
199,0.001371,0.001264
200,0.00124,0.001239
201,0.001248,0.001249
202,0.001259,0.00126
203,0.001401,0.001363
204,0.001282,0.001285
205,0.001302,0.001295
206,0.001307,0.001308
207,0.00132,0.00132
208,0.001332,0.001374
209,0.001348,0.001346
210,0.001357,0.001357
211,0.00137,0.001369
212,0.001478,0.001441
213,0.001477,0.001495
214,0.001473,0.001475
215,0.001483,0.001485
216,0.001509,0.001497
217,0.001619,0.001646
218,0.001633,0.001574
219,0.001563,0.001501
220,0.001584,0.001513
221,0.001569,0.001561
222,0.001573,0.001548
223,0.001529,0.001546
224,0.001706,0.001605
225,0.001618,0.001639
226,0.001609,0.00163
227,0.001761,0.001736
228,0.001736,0.001591
229,0.001711,0.001615
230,0.001663,0.001719
231,0.001831,0.001639
232,0.001717,0.001692
233,0.001737,0.001732
234,0.001782,0.001725
235,0.001708,0.00173
236,0.001846,0.001854
237,0.001915,0.001887
238,0.001869,0.0018
239,0.001984,0.001848
240,0.001827,0.001778
241,0.001977,0.001887
242,0.001984,0.001786
243,0.001963,0.001897
244,0.001957,0.001918
245,0.001838,0.001825
246,0.002064,0.001931
247,0.002036,0.001953
248,0.002078,0.002097
249,0.002072,0.002021
250,0.002012,0.00198
251,0.002093,0.001993
252,0.002041,0.002016
253,0.001996,0.002037
254,0.002097,0.002016
255,0.002072,0.002079
256,0.002096,0.001962
257,0.002147,0.002065
258,0.002268,0.002081
259,0.002104,0.002098
260,0.002144,0.002022
261,0.002131,0.002125
262,0.002152,0.002244
263,0.002145,0.002066
264,0.002278,0.002218
265,0.002265,0.002188
266,0.002208,0.0022
267,0.002148,0.002216
268,0.002365,0.002231
269,0.002265,0.002282
270,0.002274,0.002301
271,0.002485,0.002362
272,0.002331,0.002308
273,0.002422,0.002312
274,0.002378,0.002328
275,0.00236,0.002345
276,0.002376,0.002365
277,0.002417,0.002378
278,0.002377,0.002428
279,0.002382,0.002469
280,0.002483,0.002342
281,0.002609,0.002346
282,0.002378,0.002535
283,0.002508,0.002486
284,0.002505,0.002628
285,0.002474,0.002452
286,0.002632,0.002554
287,0.002755,0.002551
288,0.00272,0.002596
289,0.002609,0.002583
290,0.002513,0.002491
291,0.002668,0.002509
292,0.002711,0.002699
293,0.002683,0.002666
294,0.002576,0.00264
295,0.002812,0.002723
296,0.002725,0.002708
297,0.00284,0.002626
298,0.002904,0.002795
299,0.002902,0.002841
300,0.002718,0.002974
301,0.002714,0.002876
302,0.002717,0.002763
303,0.002804,0.00277
304,0.002823,0.002737
305,0.002806,0.002874
306,0.002805,0.002823
307,0.002873,0.002785
308,0.002824,0.002866
309,0.002855,0.002858
310,0.002956,0.002882
311,0.003099,0.002859
312,0.003009,0.00291
313,0.002982,0.002898
314,0.002963,0.002932
315,0.003072,0.002937
316,0.003021,0.003067
317,0.003059,0.002967
318,0.003033,0.003046
319,0.003087,0.003
320,0.003242,0.003075
321,0.003139,0.00305
322,0.003099,0.00308
323,0.003093,0.003077
324,0.003158,0.003103
325,0.003143,0.00311
326,0.00316,0.003146
327,0.003199,0.003162
328,0.003371,0.003233
329,0.003267,0.003193
330,0.003252,0.003265
331,0.003302,0.003275
332,0.00333,0.003329
333,0.003342,0.00326
334,0.003427,0.003307
335,0.003376,0.003369
336,0.003343,0.00332
337,0.00336,0.003336
338,0.003378,0.003376
339,0.003402,0.003395
340,0.003604,0.003671
341,0.00389,0.003596
342,0.003952,0.003918
343,0.003525,0.003548
344,0.003519,0.003482
345,0.003652,0.003494
346,0.003688,0.003689
347,0.0037,0.003701
348,0.003826,0.003557
349,0.003604,0.00358
350,0.003827,0.003597
351,0.003734,0.003804
352,0.003711,0.003664
353,0.003738,0.003654
354,0.003743,0.003677
355,0.003929,0.003706
356,0.003758,0.004035
357,0.003771,0.003761
358,0.003783,0.003758
359,0.003818,0.00384
360,0.00417,0.004073
361,0.00406,0.003954
362,0.003901,0.004181
363,0.003908,0.003989
364,0.004337,0.003885
365,0.004066,0.003905
366,0.004071,0.003924
367,0.004475,0.003976
368,0.004299,0.004076
369,0.0042,0.004066
370,0.004153,0.004218
371,0.004145,0.004184
372,0.004174,0.004071
373,0.004143,0.004294
374,0.004256,0.004163
375,0.004148,0.004466
376,0.004396,0.004134
377,0.004629,0.004156
378,0.004403,0.004195
379,0.004431,0.004264
380,0.004767,0.004565
381,0.004357,0.004446
382,0.004338,0.004467
383,0.00432,0.004602
384,0.004367,0.004753
385,0.004523,0.004462
386,0.004448,0.004511
387,0.004633,0.004416
388,0.004622,0.004422
389,0.004615,0.004448
390,0.004608,0.004533
391,0.004622,0.004538
392,0.004636,0.004729
393,0.004722,0.00455
394,0.004934,0.004654
395,0.00482,0.004598
396,0.004701,0.004577
397,0.004886,0.004633
398,0.004793,0.004805
399,0.004808,0.004715
400,0.004877,0.004757
401,0.004887,0.004803
402,0.004831,0.004807
403,0.004852,0.00476
404,0.004913,0.004787
405,0.004912,0.004839
406,0.004915,0.004855
407,0.004977,0.004954
408,0.005178,0.005077
409,0.00517,0.005084
410,0.005233,0.005109
411,0.005143,0.004936
412,0.00515,0.005149
413,0.005289,0.00497
414,0.005144,0.005008
415,0.005146,0.005023
416,0.005393,0.005283
417,0.005376,0.005285
418,0.005435,0.005386
419,0.005231,0.00511
420,0.005554,0.005294
421,0.005389,0.005356
422,0.005362,0.005181
423,0.005291,0.005311
424,0.005322,0.005235
425,0.005361,0.0055
426,0.005586,0.005323
427,0.005652,0.005539
428,0.005807,0.00807
429,0.006101,0.006212
430,0.006047,0.005565
431,0.006055,0.00586
432,0.005944,0.00596
433,0.005875,0.005917
434,0.005734,0.005721
435,0.005848,0.005764
436,0.005863,0.005765
437,0.005889,0.005808
438,0.005972,0.005646
439,0.00608,0.005878
440,0.005769,0.005679
441,0.005794,0.005666
442,0.00575,0.005676
443,0.005766,0.005697
444,0.005849,0.005737
445,0.005817,0.005748
446,0.005848,0.005786
447,0.005864,0.005868
448,0.005896,0.005842
449,0.005922,0.005848
450,0.005944,0.005881
451,0.005978,0.005914
452,0.005999,0.005934
453,0.006055,0.005951
454,0.006044,0.006016
455,0.006068,0.00601
456,0.006112,0.00626
457,0.006386,0.006315
458,0.006492,0.006345
459,0.00644,0.006301
460,0.006211,0.006138
461,0.006227,0.006157
462,0.006239,0.006192
463,0.006264,0.006247
464,0.006299,0.006243
465,0.006321,0.006291
466,0.006378,0.006289
467,0.006702,0.006629
468,0.006399,0.006345
469,0.006426,0.006369
470,0.006791,0.006663
471,0.006518,0.006434
472,0.006502,0.006471
473,0.006531,0.006474
474,0.006542,0.006524
475,0.006781,0.007296
476,0.006619,0.00661
477,0.006633,0.006603
478,0.00671,0.006618
479,0.006695,0.006748
480,0.006838,0.006689
481,0.006747,0.006736
482,0.007141,0.006777
483,0.006813,0.006764
484,0.006832,0.006798
485,0.006836,0.006813
486,0.00686,0.006838
487,0.006885,0.006892
488,0.007179,0.007264
489,0.007252,0.006923
490,0.006983,0.006991
491,0.007009,0.006985
492,0.007715,0.007158
493,0.007049,0.00703
494,0.007193,0.007136
495,0.007596,0.007339
496,0.007247,0.007236
497,0.007265,0.007309
498,0.007364,0.007259
499,0.008134,0.00786
500,0.00753,0.007385
501,0.007367,0.00727
502,0.007532,0.00778
503,0.007628,0.007451
504,0.007721,0.007682
505,0.007809,0.007494
506,0.007768,0.007407
507,0.00762,0.007465
508,0.007842,0.007577
509,0.007763,0.007623
510,0.00778,0.007614
511,0.007781,0.007706
512,0.007744,0.007637
513,0.00827,0.008289
514,0.008098,0.007728
515,0.007804,0.007824
516,0.007866,0.007815
517,0.008174,0.007906
518,0.008065,0.007882
519,0.007936,0.008442
520,0.008574,0.008036
521,0.00805,0.007945
522,0.008033,0.00798
523,0.008299,0.008349
524,0.00806,0.008129
525,0.008398,0.008069
526,0.008892,0.008204
527,0.009084,0.008179
528,0.008787,0.008208
529,0.008455,0.00823
530,0.008348,0.008245
531,0.008317,0.008309
532,0.008299,0.008239
533,0.009168,0.009127
534,0.008587,0.008358
535,0.008342,0.008272
536,0.009053,0.008404
537,0.00853,0.008497
538,0.008552,0.008409
539,0.009147,0.008575
540,0.008902,0.008572
541,0.00878,0.00858
542,0.008758,0.008695
543,0.008826,0.008578
544,0.008821,0.008669
545,0.008832,0.008683
546,0.008917,0.008627
547,0.009552,0.008713
548,0.01043,0.009003
549,0.009415,0.008793
550,0.008941,0.008737
551,0.009155,0.008915
552,0.009599,0.008986
553,0.009151,0.008957
554,0.009514,0.009498
555,0.009221,0.008943
556,0.009306,0.009048
557,0.009327,0.009338
558,0.009514,0.009114
559,0.010304,0.009235
560,0.009516,0.00919
561,0.009423,0.009077
562,0.009448,0.009641
563,0.009667,0.00929
564,0.009569,0.009359
565,0.009634,0.009433
566,0.009891,0.010039
567,0.010146,0.009426
568,0.009909,0.009829
569,0.010505,0.009987
570,0.0097,0.009689
571,0.010136,0.010473
572,0.009859,0.00957
573,0.010486,0.00947
574,0.009822,0.009614
575,0.010321,0.010068
576,0.0104,0.009996
577,0.011048,0.009805
578,0.010676,0.010182
579,0.01074,0.010926
580,0.011084,0.010282
581,0.010611,0.010207
582,0.010705,0.010163
583,0.011351,0.010243
584,0.010964,0.010245
585,0.011299,0.010313
586,0.011285,0.01029
587,0.010694,0.010802
588,0.010719,0.010079
589,0.010921,0.0102
590,0.011452,0.010468
591,0.011119,0.010527
592,0.011233,0.010585
593,0.010883,0.010925
594,0.010584,0.010341
595,0.010635,0.010514
596,0.010655,0.010403
597,0.010741,0.010451
598,0.010727,0.010331
599,0.010815,0.010474
600,0.010678,0.010501
601,0.010692,0.010414
602,0.01071,0.010545
603,0.01088,0.010735
604,0.010971,0.010665
605,0.010815,0.010636
606,0.010954,0.01072
607,0.011134,0.010773
608,0.011155,0.010744
609,0.010946,0.01075
610,0.011379,0.010815
611,0.011009,0.010744
612,0.011232,0.010865
613,0.011089,0.010864
614,0.011116,0.010877
615,0.01109,0.010915
616,0.011115,0.010933
617,0.01115,0.011002
618,0.0112,0.011031
619,0.011999,0.011079
620,0.011298,0.011091
621,0.011283,0.011136
622,0.011389,0.011175
623,0.011399,0.011192
624,0.012268,0.011243
625,0.011426,0.011288
626,0.011461,0.011256
627,0.012764,0.011743
628,0.011837,0.011458
629,0.01278,0.011945
630,0.012339,0.012085
631,0.012142,0.011454
632,0.012321,0.012011
633,0.012268,0.011582
634,0.011838,0.011565
635,0.012017,0.011582
636,0.01226,0.012207
637,0.011982,0.011651
638,0.011934,0.011684
639,0.011928,0.011731
640,0.012996,0.011765
641,0.012017,0.011816
642,0.012071,0.011826
643,0.012421,0.011881
644,0.012106,0.011909
645,0.012133,0.011936
646,0.012169,0.011974
647,0.012209,0.012015
648,0.012274,0.012051
649,0.012282,0.012142
650,0.012355,0.012127
651,0.012385,0.012163
652,0.012813,0.01224
653,0.012668,0.012776
654,0.013271,0.012535
655,0.013496,0.012586
656,0.012765,0.012824
657,0.013479,0.013615
658,0.013251,0.013032
659,0.013579,0.012648
660,0.013669,0.012858
661,0.013146,0.012749
662,0.012905,0.013155
663,0.014307,0.012954
664,0.013138,0.013471
665,0.01324,0.012814
666,0.013348,0.01291
667,0.013795,0.013525
668,0.013764,0.013068
669,0.013491,0.013354
670,0.014734,0.013775
671,0.013926,0.014609
672,0.014855,0.013578
673,0.014239,0.013681
674,0.01348,0.013146
675,0.01426,0.013072
676,0.015791,0.014277
677,0.014462,0.013887
678,0.014795,0.013873
679,0.014863,0.014418
680,0.014823,0.014088
681,0.01452,0.01391
682,0.014038,0.013915
683,0.015858,0.013728
684,0.014259,0.014257
685,0.015309,0.014041
686,0.014486,0.014138
687,0.015009,0.013759
688,0.01474,0.01418
689,0.014591,0.013897
690,0.014682,0.013889
691,0.014045,0.013792
692,0.014032,0.013874
693,0.015113,0.014141
694,0.014805,0.015209
695,0.015393,0.014615
696,0.015796,0.014877
697,0.015715,0.015412
698,0.014919,0.014566
699,0.016135,0.015325
700,0.014665,0.014597
701,0.016109,0.015281
702,0.015194,0.015082
703,0.015384,0.015676
704,0.015528,0.015166
705,0.015555,0.014908
706,0.015441,0.015112
707,0.015057,0.014895
708,0.015636,0.015457
709,0.015667,0.015122
710,0.015973,0.01593
711,0.015637,0.016296
712,0.016242,0.015705
713,0.01559,0.015045
714,0.016003,0.01558
715,0.015352,0.014936
716,0.017242,0.015387
717,0.015828,0.01617
718,0.015693,0.015372
719,0.016416,0.01623
720,0.015501,0.016124
721,0.016819,0.015221
722,0.01548,0.015121
723,0.015541,0.015428
724,0.015605,0.015865
725,0.015905,0.016193
726,0.015741,0.015883
727,0.016664,0.015944
728,0.015934,0.015589
729,0.015799,0.016809
730,0.016135,0.01542
731,0.016013,0.015454
732,0.016796,0.015417
733,0.015809,0.016071
734,0.015925,0.017371
735,0.016898,0.016109
736,0.018058,0.016916
737,0.016731,0.017528
738,0.016005,0.015962
739,0.016496,0.016406
740,0.017071,0.016542
741,0.016996,0.016471
742,0.017162,0.015902
743,0.016185,0.015839
744,0.016516,0.016028
745,0.016445,0.016363
746,0.017211,0.01722
747,0.017595,0.017085
748,0.017011,0.017786
749,0.018117,0.016929
750,0.017537,0.016629
751,0.018207,0.017121
752,0.017866,0.017052
753,0.016916,0.016425
754,0.018252,0.016946
755,0.017209,0.017508
756,0.017383,0.018192
757,0.017813,0.017335
758,0.017477,0.016632
759,0.017632,0.01715
760,0.017347,0.016802
761,0.019301,0.017953
762,0.018342,0.017482
763,0.017993,0.017892
764,0.019174,0.018212
765,0.017982,0.017422
766,0.018419,0.017508
767,0.017918,0.017461
768,0.018556,0.017236
769,0.017682,0.01729
770,0.018177,0.018006
771,0.018373,0.01854
772,0.018624,0.018843
773,0.01895,0.018823
774,0.01825,0.018117
775,0.01994,0.018672
776,0.018541,0.017892
777,0.01798,0.018171
778,0.018672,0.018379
779,0.019516,0.018861
780,0.018772,0.019042
781,0.019303,0.018938
782,0.019873,0.018458
783,0.018652,0.018231
784,0.018352,0.018258
785,0.018365,0.018268
786,0.018853,0.01872
787,0.020723,0.01922
788,0.020696,0.019799
789,0.019383,0.018305
790,0.019757,0.018996
791,0.018741,0.019759
792,0.019644,0.018688
793,0.019729,0.019783
794,0.020036,0.018678
795,0.019733,0.018762
796,0.018715,0.018833
797,0.0196,0.019559
798,0.019748,0.01979
799,0.020689,0.021041
800,0.020571,0.020344
801,0.021277,0.02101
802,0.020533,0.019745
803,0.019779,0.019887
804,0.020035,0.019967
805,0.020037,0.01923
806,0.020296,0.0208
807,0.020248,0.020287
808,0.021275,0.019551
809,0.019323,0.019292
810,0.019914,0.019343
811,0.019589,0.019295
812,0.020671,0.019752
813,0.019291,0.018871
814,0.019676,0.019584
815,0.01977,0.019473
816,0.019931,0.019722
817,0.020403,0.019247
818,0.019687,0.019704
819,0.0201,0.020063
820,0.021218,0.020942
821,0.021111,0.021235
822,0.020741,0.020537
823,0.020954,0.020969
824,0.020998,0.021184
825,0.020386,0.020369
826,0.02022,0.020336
827,0.020358,0.020376
828,0.020691,0.020234
829,0.021588,0.021794
830,0.022136,0.021989
831,0.022144,0.021223
832,0.020416,0.020955
833,0.020477,0.020477
834,0.020436,0.020998
835,0.021153,0.020511
836,0.020629,0.020541
837,0.020727,0.020731
838,0.02048,0.020663
839,0.020765,0.020722
840,0.022186,0.020546
841,0.021054,0.020815
842,0.021191,0.020994
843,0.021282,0.021016
844,0.021427,0.020997
845,0.020917,0.020977
846,0.021014,0.021077
847,0.020996,0.020942
848,0.020919,0.020499
849,0.021209,0.021139
850,0.021218,0.021178
851,0.021317,0.021284
852,0.021339,0.021353
853,0.021341,0.021302
854,0.021672,0.021419
855,0.021709,0.02165
856,0.022363,0.022337
857,0.02239,0.021624
858,0.021741,0.021552
859,0.021725,0.021684
860,0.021947,0.021718
861,0.021921,0.02175
862,0.021785,0.02177
863,0.023313,0.021743
864,0.02274,0.022169
865,0.022113,0.021955
866,0.022001,0.02213
867,0.022624,0.023059
868,0.025066,0.023269
869,0.023345,0.02258
870,0.024212,0.023431
871,0.023437,0.02454
872,0.024724,0.022729
873,0.024538,0.024681
874,0.023948,0.022676
875,0.023343,0.024273
876,0.024966,0.0233
877,0.023836,0.023203
878,0.024788,0.022396
879,0.02391,0.023044
880,0.023046,0.023271
881,0.023831,0.023399
882,0.024113,0.023031
883,0.023483,0.023294
884,0.023627,0.023359
885,0.023493,0.023276
886,0.023492,0.023239
887,0.026716,0.023792
888,0.024377,0.023391
889,0.023668,0.023312
890,0.023401,0.023229
891,0.023531,0.023357
892,0.02375,0.023618
893,0.023764,0.023474
894,0.023631,0.023614
895,0.023755,0.023721
896,0.023916,0.023916
897,0.024471,0.024707
898,0.026084,0.024765
899,0.026119,0.024271
900,0.02434,0.023869
901,0.024038,0.024178
902,0.02386,0.023692
903,0.024103,0.023769
904,0.023883,0.023788
905,0.024659,0.024135
906,0.024568,0.024365
907,0.024454,0.024664
908,0.026556,0.024873
909,0.025246,0.024381
910,0.025046,0.026571
911,0.025253,0.02429
912,0.025135,0.026245
913,0.026214,0.025191
914,0.025741,0.026434
915,0.025519,0.024959
916,0.024928,0.025121
917,0.026215,0.025383
918,0.024799,0.025915
919,0.02601,0.026346
920,0.025931,0.025567
921,0.026739,0.025805
922,0.025846,0.025441
923,0.02579,0.025344
924,0.026876,0.025914
925,0.026166,0.025456
926,0.026159,0.025754
927,0.027375,0.026109
928,0.026008,0.02641
929,0.02712,0.026275
930,0.026983,0.025865
931,0.028592,0.025815
932,0.025977,0.025487
933,0.026121,0.025611
934,0.026613,0.027984
935,0.025765,0.025585
936,0.026959,0.027803
937,0.027818,0.027352
938,0.026603,0.025777
939,0.025963,0.025716
940,0.02705,0.026013
941,0.026899,0.02647
942,0.026436,0.026676
943,0.026123,0.025927
944,0.02622,0.025919
945,0.025976,0.025851
946,0.026459,0.026108
947,0.026738,0.025934
948,0.026393,0.02608
949,0.026207,0.026244
950,0.026501,0.026319
951,0.027341,0.027343
952,0.027376,0.026734
953,0.026925,0.026572
954,0.026755,0.026968
955,0.02739,0.028431
956,0.027294,0.027171
957,0.027587,0.02734
958,0.02756,0.026885
959,0.027415,0.026732
960,0.027135,0.026699
961,0.027137,0.02676
962,0.027204,0.026844
963,0.027228,0.026767
964,0.02727,0.027176
965,0.027494,0.027357
966,0.027695,0.027154
967,0.027394,0.027105
968,0.027755,0.027195
969,0.027318,0.02713
970,0.027527,0.027181
971,0.027477,0.027308
972,0.027678,0.027375
973,0.027904,0.027285
974,0.028143,0.027511
975,0.027637,0.027422
976,0.027846,0.027515
977,0.027805,0.027918
978,0.028818,0.027868
979,0.02782,0.027625
980,0.027984,0.027697
981,0.027926,0.027786
982,0.028016,0.027827
983,0.028144,0.028106
984,0.028093,0.02805
985,0.028223,0.027992
986,0.028941,0.028091
987,0.028301,0.028379
988,0.029112,0.028215
989,0.028362,0.028313
990,0.031372,0.029654
991,0.030057,0.029548
992,0.029718,0.029608
993,0.0289,0.028493
994,0.028796,0.028878
995,0.028783,0.028685
996,0.029998,0.029851
997,0.029404,0.028984
998,0.029626,0.029044
999,0.031544,0.030307
1000,0.030981,0.030464
